"326014369","Collection Box","2701 NW 23RD BLVD","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326014369","Collection Box","100 NW 1ST AVE","GAINESVILLE","FL","1600","1600","1600","1600","1600","930","0","0","1600","1600","1600","1600","1600","930","0","0"
"326014369","Collection Box","3008 NW 13TH ST","GAINESVILLE","FL","1615","1615","1615","1615","1615","1000","0","0","1615","1615","1615","1615","1615","1000","0","0"
"326014369","Collection Box","1927 NW 13TH ST","GAINESVILLE","FL","1530","1530","1530","1530","1530","1000","0","0","1530","1530","1530","1530","1530","1000","0","0"
"326014369","Collection Box","5010 NE WALDO RD","GAINESVILLE","FL","1030","1030","1030","1030","1030","1030","0","0","1030","1030","1030","1030","1030","1030","0","0"
"326014369","Collection Box","3600 NW 91ST ST","GAINESVILLE","FL","1030","1030","1030","1030","1030","1030","0","0","1030","1030","1030","1030","1030","1030","0","0"
"326014369","Collection Box","1406 NW 6TH ST","GAINESVILLE","FL","930","930","930","930","930","930","0","0","930","930","930","930","930","930","0","0"
"326014369","Collection Box","6403 W NEWBERRY RD","GAINESVILLE","FL","1600","1600","1600","1600","1600","1500","0","0","1600","1600","1600","1600","1600","1500","0","0"
"326014369","Collection Box","2630 NW 41ST ST","GAINESVILLE","FL","1100","1100","1100","1100","1100","1100","0","0","1100","1100","1100","1100","1100","1100","0","0"
"326014369","Collection Box","515 N MAIN ST","GAINESVILLE","FL","1600","1600","1600","1600","1600","930","0","0","1600","1600","1600","1600","1600","930","0","0"
"326014369","Collection Box","16 SE 1ST AVE","GAINESVILLE","FL","1600","1600","1600","1600","1600","930","0","0","1600","1600","1600","1600","1600","930","0","0"
"326014369","Collection Box","5200 NW 43RD ST","GAINESVILLE","FL","1615","1615","1615","1615","1615","1545","0","0","1615","1615","1615","1615","1615","1545","0","0"
"326014369","Collection Box","2601 NW 23RD BLVD","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326014369","Collection Box","1135 NW 23RD AVE","GAINESVILLE","FL","1100","1100","1100","1100","1100","1100","0","0","1100","1100","1100","1100","1100","1100","0","0"
"326014369","Collection Box","1401 N MAIN ST","GAINESVILLE","FL","1700","1700","1700","1700","1700","1600","0","0","1700","1700","1700","1700","1700","1600","0","0"
"326014369","Collection Box","305 NE 1ST ST","GAINESVILLE","FL","1600","1600","1600","1600","1600","930","0","0","1600","1600","1600","1600","1600","930","0","0"
"326014369","Collection Box","1200 N MAIN ST","GAINESVILLE","FL","930","930","930","930","930","930","0","0","930","930","930","930","930","930","0","0"
"326014369","Collection Box","544 NE 10TH AVE","GAINESVILLE","FL","930","930","930","930","930","930","0","0","930","930","930","930","930","930","0","0"
"326014369","Collection Box","1015 NW 21ST AVE","GAINESVILLE","FL","1100","1100","1100","1100","1100","1100","0","0","1100","1100","1100","1100","1100","1100","0","0"
"326014369","Collection Box","3720 NW 13TH ST","GAINESVILLE","FL","1615","1615","1615","1615","1615","1030","0","0","1615","1615","1615","1615","1615","1030","0","0"
"326014369","Collection Box","4100 NW 43RD ST","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326014369","Collection Box","916 NW 66TH ST","GAINESVILLE","FL","1545","1545","1545","1545","1545","1500","0","0","1545","1545","1545","1545","1545","1500","0","0"
"326014369","Collection Box","10401 NW 37TH PL","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326015112","CPU CHEVRON","1024 W UNIVERSITY AVE","GAINESVILLE","FL","1700","1700","1700","1700","1700","1700","1700","1700","1700","1700","1700","1700","1700","0","0","0"
"326019997","MAIN STREET","1401 N MAIN ST","GAINESVILLE","FL","1840","1840","1840","1840","1840","1800","1700","1700","1715","1715","1715","1715","1715","1045","0","0"
"32602","MAIN STREET","1401 N MAIN ST","GAINESVILLE","FL","1840","1840","1840","1840","1840","1800","1700","1700","1715","1715","1715","1715","1715","1045","0","0"
"32603","GAINESVILLE GEN MAIL FACL","4600 SW 34TH ST","GAINESVILLE","FL","1800","1800","1800","1800","1800","1600","1700","1700","1715","1715","1715","1715","1715","1215","0","0"
"326039998","UNIVERSITY","1630 NW 1ST AVE","GAINESVILLE","FL","1800","1800","1800","1800","1800","1600","1700","1700","1715","1715","1715","1715","1715","1215","0","0"
"32604","UNIVERSITY","1630 NW 1ST AVE","GAINESVILLE","FL","1800","1800","1800","1800","1800","1600","1700","1700","1715","1715","1715","1715","1715","1215","0","0"
"32605","MAIN STREET","1401 N MAIN ST","GAINESVILLE","FL","1800","1800","1800","1800","1800","1600","1700","1700","1715","1715","1715","1715","1715","1415","0","0"
"326059998","Collection Box","6208 NW 43RD ST","GAINESVILLE","FL","1100","1100","1100","1100","1100","1100","0","0","1100","1100","1100","1100","1100","1100","0","0"
"326059998","Collection Box","6241 NW 23RD ST","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326059998","Collection Box","5706 NW 34TH ST","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326059998","Collection Box","5600 NW 43RD ST","GAINESVILLE","FL","1100","1100","1100","1100","1100","1100","0","0","1100","1100","1100","1100","1100","1100","0","0"
"326059998","Collection Box","6250 NW 23RD ST","GAINESVILLE","FL","1530","1530","1530","1530","1530","1000","0","0","1530","1530","1530","1530","1530","1000","0","0"
"326059998","Collection Box","2200 NW 66TH CT","GAINESVILLE","FL","1530","1530","1530","1530","1530","930","0","0","1530","1530","1530","1530","1530","930","0","0"
"326059998","Collection Box","8401 NW 13TH ST","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326059998","NORTHWEST","4111 NW 16TH BLVD","GAINESVILLE","FL","1800","1800","1800","1800","1800","1600","1700","1700","1715","1715","1715","1715","1715","1415","0","0"
"32606","MAIN STREET","1401 N MAIN ST","GAINESVILLE","FL","1840","1840","1840","1840","1840","1800","1700","1700","1715","1715","1715","1715","1715","1045","0","0"
"32607","CPU PATS KWIK STOP #8","3436 W UNIVERSITY AVE","GAINESVILLE","FL","1630","1630","1630","1630","1630","1630","1700","1700","1645","1645","1640","1640","1645","1630","0","0"
"32607","GAINESVILLE GEN MAIL FACL","4600 SW 34TH ST","GAINESVILLE","FL","1630","1630","1630","1630","1630","1630","1700","1700","1645","1645","1640","1640","1645","1630","0","0"
"326072403","CPU PATS KWIK STOP #8","3436 W UNIVERSITY AVE","GAINESVILLE","FL","1630","1630","1630","1630","1630","1630","1700","1700","1645","1645","1640","1640","1645","1630","0","0"
"32608","GAINESVILLE GEN MAIL FACL","4600 SW 34TH ST","GAINESVILLE","FL","1900","1900","1900","1900","1900","1900","1700","1700","1930","1930","1930","1930","1930","1930","1700","1700"
"326089996","GAINESVILLE GEN MAIL FACL","4600 SW 34TH ST","GAINESVILLE","FL","1900","1900","1900","1900","1900","1900","1700","1700","1930","1930","1930","1930","1930","1745","0","0"
"326089997","GAINESVILLE","4600 SW 34TH ST","GAINESVILLE","FL","1700","1700","1700","1700","1700","1700","1700","1700","1915","1915","1915","1915","1915","1915","1700","1700"
"326089998","GAINESVILLE","4600 SW 34TH ST","GAINESVILLE","FL","1900","1900","1900","1900","1900","1900","1700","1700","1930","1930","1930","1930","1930","1930","0","0"
"326089998","Collection Box","4200 SW 69TH TER","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
